461.13, 711.88, 563.48
466.19, 714.30, 688.36
575.98, 456.97, 438.65
581.03, 459.39, 563.52
586.08, 461.81, 688.40
578.47, 581.92, 436.13
583.52, 584.34, 561.00
588.57, 586.76, 685.87
580.95, 706.87, 433.60
586.01, 709.29, 558.48
591.06, 711.71, 683.35
700.85, 454.39, 433.64
705.90, 456.80, 558.52
710.95, 459.22, 683.39
703.34, 579.34, 431.12
708.39, 581.75, 556.00
713.44, 584.17, 680.87
705.83, 704.29, 428.60
710.88, 706.70, 553.48
715.93, 709.12, 678.35
